Feature,number of features selected,Coefficient,StdErr,R2
const,161,0.0011134106188662118,6.599975320111838e-05,0.9950069478387704
pop,161,0.00044866437366727126,0.00027531650047136455,0.9950069478387704
NAperCap,161,1.314241599943163e-05,7.088796086368159e-05,0.9950069478387704
State_AK,161,18.210573865356025,39.133323865908416,0.9950069478387704
State_AR,161,9.552863380987574,20.701314951430426,0.9950069478387704
State_AZ,161,-5.418312852085023,21.337265118854944,0.9950069478387704
State_CA,161,0.18240589542952534,20.80038805407945,0.9950069478387704
State_CO,161,-2.370383747664306,20.56751266372582,0.9950069478387704
State_CT,161,9.380084121750855,20.503061766443285,0.9950069478387704
State_DC,161,-66.88113211512245,81.71902130161891,0.9950069478387704
State_DE,161,-10.562722463629257,48.986595367505366,0.9950069478387704
State_FL,161,14.592288800424605,19.908902927926007,0.9950069478387704
State_GA,161,12.982750478839193,20.69170762334229,0.9950069478387704
State_IN,161,5.76177151633199,19.53415169698305,0.9950069478387704
State_KS,161,54.01825135876851,50.89239173796738,0.9950069478387704
State_KY,161,10.488827807252392,20.669833653629585,0.9950069478387704
State_LA,161,22.121918183012667,21.94455255850373,0.9950069478387704
State_MA,161,4.461702355920806,20.642772319101717,0.9950069478387704
State_MD,161,10.012745915850644,23.28555193637365,0.9950069478387704
State_ME,161,-3.23573429118818,22.48553105697948,0.9950069478387704
State_MO,161,6.04328618799504,19.714239667868743,0.9950069478387704
State_MS,161,0.42176180015341913,21.927018144050454,0.9950069478387704
State_NC,161,6.3159214306710965,20.64760853355039,0.9950069478387704
State_ND,161,-1.4116534921521022,24.984680567811253,0.9950069478387704
State_NH,161,-7.488193756209455,22.02231888275583,0.9950069478387704
State_NJ,161,3.8255248553284105,20.239642454575172,0.9950069478387704
State_NM,161,-0.22366643916136297,23.940402722774866,0.9950069478387704
State_NV,161,-1.6231753485192257,28.24157062944327,0.9950069478387704
State_OH,161,2.3105251341137603,19.187807362114324,0.9950069478387704
State_OK,161,10.807477168423219,20.001867814624454,0.9950069478387704
State_OR,161,-5.559987878937264,19.859536079770375,0.9950069478387704
State_PA,161,3.551676312963096,19.87409115755111,0.9950069478387704
State_RI,161,11.299813527405405,21.76532132066304,0.9950069478387704
State_SC,161,15.446140201075867,21.218157409899423,0.9950069478387704
State_SD,161,1.929587291034725,23.96066362342934,0.9950069478387704
State_TN,161,11.307481822916401,20.304417917509088,0.9950069478387704
State_TX,161,-0.05101582286343387,19.20873003654286,0.9950069478387704
State_UT,161,-7.66451164882227,21.678453923852267,0.9950069478387704
State_VA,161,2.2247336734338035,20.69039144839122,0.9950069478387704
State_VT,161,-0.2170339120340543,29.720795177190585,0.9950069478387704
State_WA,161,-4.369119568658595,19.693732789398958,0.9950069478387704
State_WI,161,1.5679438258790697,19.97987720129842,0.9950069478387704
State_WV,161,1.4776350786143553,22.691135726662097,0.9950069478387704
State_WY,161,1.3833583578436048,24.861883334973218,0.9950069478387704
arsons,161,0.014069898242999479,0.028194657268936333,0.9950069478387704
arsonsPerPop,161,0.02442388035264864,0.03801601422739903,0.9950069478387704
asianPerCap,161,9.21473956233996e-05,0.00012971751993972247,0.9950069478387704
assaultPerPop,161,0.9712743747117691,0.0049448901676048315,0.9950069478387704
assaults,161,0.016233776714524167,0.003992355886967715,0.9950069478387704
autoTheft,161,0.005245481438648468,0.003355654666461362,0.9950069478387704
autoTheftPerPop,161,-0.027187612155396473,0.0062176648487752015,0.9950069478387704
blackPerCap,161,7.574724114611732e-05,0.00013852096884977614,0.9950069478387704
burglPerPop,161,-0.007018794927659201,0.005270531118793838,0.9950069478387704
burglaries,161,-0.0067601219815772995,0.004068608463012148,0.9950069478387704
hispPerCap,161,4.763001826913706e-05,0.00026862889934433184,0.9950069478387704
houseVacant,161,0.0006377920343651634,0.0008574491941438811,0.9950069478387704
kidsBornNevrMarr,161,-3.721186533991311e-05,0.0010440553343278437,0.9950069478387704
landArea,161,0.0017498860197656466,0.01164408517135012,0.9950069478387704
larcPerPop,161,-0.00939201287599081,0.004538702266842183,0.9950069478387704
larcenies,161,0.001441189148953824,0.0013104367795628115,0.9950069478387704
medFamIncome,161,6.834011423821271e-05,0.0008868122106777543,0.9950069478387704
medGrossRent,161,0.04223373807346556,0.056955601582018095,0.9950069478387704
medIncome,161,-0.0003095391423136904,0.000865913395754602,0.9950069478387704
medNumBedrm,161,-2.6649371814231806,3.3793544425377124,0.9950069478387704
medOwnCostPctWO,161,-0.12618358027630805,1.4174384978024417,0.9950069478387704
medOwnCostpct,161,0.46848173782230396,0.8972325583589709,0.9950069478387704
medRentpctHousInc,161,-0.5222676376208817,0.7382131908801856,0.9950069478387704
medYrHousBuilt,161,0.12110776337041329,0.21492368990487173,0.9950069478387704
murdPerPop,161,0.780821487077759,0.23270796049533665,0.9950069478387704
murders,161,0.17513937725202844,0.1804469991213427,0.9950069478387704
nonViolPerPop,161,0.009177783185599992,0.0044800460980802745,0.9950069478387704
numForeignBorn,161,-0.0002524922934949642,0.00012910730123683647,0.9950069478387704
otherPerCap,161,7.492304282668386e-05,0.00014992736955793238,0.9950069478387704
ownHousLowQ,161,0.35257121272443465,0.020896165684400763,0.9950069478387704
ownHousMed,161,-1.0041695703702676e-05,0.00019950842353233509,0.9950069478387704
ownHousQrange,161,0.35258465133442485,0.020901041422970272,0.9950069478387704
ownHousUperQ,161,-0.35258425362754797,0.020903275385100797,0.9950069478387704
pct12-17w2Par,161,0.11043513247352266,0.29344510675494134,0.9950069478387704
pct12-21,161,-0.045768719241460865,1.3675427524424937,0.9950069478387704
pct12-29,161,-1.3319397520697809,1.411390720217314,0.9950069478387704
pct16-24,161,0.8059153337343881,1.7490660743161686,0.9950069478387704
pct2Par,161,-1.9259467059407882,1.1323485804343048,0.9950069478387704
pct65up,161,-1.8730125572695808,1.233571086678261,0.9950069478387704
pctAllDivorc,161,-5.509144452293054,3.096130507141355,0.9950069478387704
pctAsian,161,0.12394680733079078,0.6374159444544107,0.9950069478387704
pctBlack,161,-0.3111779402324162,0.4372911155657559,0.9950069478387704
pctBornStateResid,161,-0.009601225626616694,0.21759754615606788,0.9950069478387704
pctCollGrad,161,0.011633125537206634,0.47166092258082765,0.9950069478387704
pctEmploy,161,-0.1506210918060411,0.5629803195024483,0.9950069478387704
pctEmployMfg,161,0.07951400343743531,0.3074705756300308,0.9950069478387704
pctEmployProfServ,161,-8.574429159136088e-06,0.4087771438789821,0.9950069478387704
pctFemDivorc,161,0.0175943235938405,2.051068979828622,0.9950069478387704
pctFgnImmig-10,161,-0.47355393512420696,0.2561943460033208,0.9950069478387704
pctFgnImmig-3,161,-0.1720435292342538,0.2968691799020507,0.9950069478387704
