Feature,number of features selected,Coefficient,StdErr,R2
const,161,566.2038398288996,15.72797104657804,0.9949781297567049
pop,161,0.0003853037920902055,0.0002759586557412444,0.9949781297567049
NAperCap,161,9.443356975816702e-06,7.109573532979187e-05,0.9949781297567049
State_AK,161,4.640461596991514,35.059781946870935,0.9949781297567049
State_AR,161,-0.2289435236281392,13.681965026224916,0.9949781297567049
State_AZ,161,-11.559756333291489,14.47048605636956,0.9949781297567049
State_CA,161,-9.218784325222344,11.329466314946126,0.9949781297567049
State_CO,161,-8.658882998616917,13.270577227775803,0.9949781297567049
State_DC,161,-64.55679215894361,80.50904764061151,0.9949781297567049
State_DE,161,-9.182789907290271,45.95962615452546,0.9949781297567049
State_FL,161,4.51642352144421,11.50311425205045,0.9949781297567049
State_GA,161,4.042487886450132,12.348691952668071,0.9949781297567049
State_ID,161,-7.1523411419480425,20.473222168356028,0.9949781297567049
State_IN,161,-2.037466505785357,10.881087922502232,0.9949781297567049
State_KS,161,48.492841330524925,48.46699834761416,0.9949781297567049
State_KY,161,0.8471001327973227,13.173154920724635,0.9949781297567049
State_LA,161,12.654764779325092,14.967359121475484,0.9949781297567049
State_MA,161,-3.304394344541393,8.304978147136937,0.9949781297567049
State_MD,161,-0.5263492987447762,15.928574657130527,0.9949781297567049
State_ME,161,-14.26213993942364,13.663677088971546,0.9949781297567049
State_MO,161,-2.4590656907870994,11.293868157416929,0.9949781297567049
State_MS,161,-6.4293952114142385,15.020592877192843,0.9949781297567049
State_NC,161,-1.7074956031439115,11.909204922729035,0.9949781297567049
State_ND,161,-6.919287046158701,19.8837790479283,0.9949781297567049
State_NH,161,-12.362629684678772,12.592431749472752,0.9949781297567049
State_NJ,161,-3.9193561533189722,7.334791978946846,0.9949781297567049
State_NM,161,-9.354150588484647,18.505467344106883,0.9949781297567049
State_NV,161,-11.101613761375523,23.73208532578333,0.9949781297567049
State_OH,161,-5.134149280006966,9.47105577863864,0.9949781297567049
State_OK,161,-1.3885117271293979,12.49764071959873,0.9949781297567049
State_OR,161,-14.400717000602413,12.933843521219071,0.9949781297567049
State_PA,161,-4.396248140760068,9.253888804356812,0.9949781297567049
State_RI,161,3.497095018445501,11.180181112972324,0.9949781297567049
State_SC,161,6.392776800753914,13.33146234661198,0.9949781297567049
State_SD,161,-4.538455941634211,18.722753937561308,0.9949781297567049
State_TN,161,2.227824143073377,12.353280857406125,0.9949781297567049
State_TX,161,-10.691035728016928,10.649436532610581,0.9949781297567049
State_UT,161,-7.990754190745008,17.60596687849457,0.9949781297567049
State_VA,161,-8.886428296873907,11.969647380288574,0.9949781297567049
State_VT,161,-6.1736857239112055,24.097940509279617,0.9949781297567049
State_WA,161,-13.290380433769016,11.962636765861458,0.9949781297567049
State_WI,161,-6.093002768512127,10.617937695778293,0.9949781297567049
State_WV,161,-7.280785066581558,15.898996625376707,0.9949781297567049
State_WY,161,-3.507083900369654,20.26647249909288,0.9949781297567049
arsons,161,0.016513949120500707,0.028398130428215956,0.9949781297567049
arsonsPerPop,161,0.01921330682255079,0.038111529755204356,0.9949781297567049
asianPerCap,161,7.333408552059801e-05,0.00013043482092771515,0.9949781297567049
assaultPerPop,161,0.9706014296162042,0.004961382906267549,0.9949781297567049
assaults,161,0.016819110849947305,0.004010522206740643,0.9949781297567049
autoTheft,161,0.005264114802895521,0.003367266075942723,0.9949781297567049
autoTheftPerPop,161,-0.028531656777157216,0.00626829476142798,0.9949781297567049
blackPerCap,161,-1.9841096644471765e-05,0.00013890021407895868,0.9949781297567049
burglPerPop,161,-0.0078071425550903795,0.005293724550329894,0.9949781297567049
burglaries,161,-0.006970798709311984,0.0040752063583906276,0.9949781297567049
hispPerCap,161,9.435119385422407e-05,0.0002703536195192681,0.9949781297567049
houseVacant,161,0.0006262084598558145,0.0008617829074277876,0.9949781297567049
kidsBornNevrMarr,161,-0.0002515895713889535,0.0010506310727459842,0.9949781297567049
landArea,161,-0.005074981394764699,0.011699057353022764,0.9949781297567049
larcPerPop,161,-0.010407887020579307,0.004559787500359001,0.9949781297567049
larcenies,161,0.0013305046874115892,0.0013162685119831004,0.9949781297567049
medFamIncome,161,0.0002516693378104397,0.000881059714573118,0.9949781297567049
medGrossRent,161,0.03720878104456288,0.05716200289585055,0.9949781297567049
medIncome,161,-0.00026655521867705273,0.000872640247276683,0.9949781297567049
medNumBedrm,161,3.169685830343255,10.20159266575014,0.9949781297567049
medOwnCostPctWO,161,-0.9103283420189641,1.49579303897571,0.9949781297567049
medOwnCostpct,161,0.34415956265929903,0.9079493760434418,0.9949781297567049
medRentpctHousInc,161,-0.39328243286183806,0.7435192867035284,0.9949781297567049
medYrHousBuilt,161,0.13227195901334912,0.2242525848881718,0.9949781297567049
murdPerPop,161,0.9399941678171082,0.23700940256722386,0.9949781297567049
murders,161,0.16793826204918005,0.1809040112976004,0.9949781297567049
nonViolPerPop,161,0.010095474619949033,0.004495481836659665,0.9949781297567049
numForeignBorn,161,-0.00026686303958386765,0.00012920355051440076,0.9949781297567049
otherPerCap,161,7.135922743918712e-05,0.00015079378720043494,0.9949781297567049
ownHousLowQ,161,0.637911098723869,3.7690653510339156,0.9949781297567049
ownHousMed,161,-4.735600851152235e-05,0.0002008445791473137,0.9949781297567049
ownHousQrange,161,0.6379156194439375,3.7690816030645773,0.9949781297567049
ownHousUperQ,161,-0.6378987766104132,3.7690617808704148,0.9949781297567049
pct12-17w2Par,161,0.17007378026304654,0.294507545596239,0.9949781297567049
pct12-21,161,-0.9226770378851601,1.3384159757839025,0.9949781297567049
pct12-29,161,-0.5587236443754904,1.4291156625022496,0.9949781297567049
pct16-24,161,0.8066891759531394,1.7783173653573563,0.9949781297567049
pct2Par,161,-0.7172412250214322,1.1295638675116475,0.9949781297567049
pct65up,161,-1.967520971120063,1.2346395954461191,0.9949781297567049
pctAllDivorc,161,-5.343448503310292,3.1162963231593945,0.9949781297567049
pctAsian,161,-0.25197056690393715,0.6453847676814529,0.9949781297567049
pctBlack,161,-0.6287930423471622,0.4473255370930035,0.9949781297567049
pctBornStateResid,161,0.01629888701547788,0.22018073236582653,0.9949781297567049
pctCollGrad,161,-0.08913718936538517,0.47551649571324,0.9949781297567049
pctEmploy,161,0.015110861096041095,0.5692078941864798,0.9949781297567049
pctEmployMfg,161,0.04424294359108605,0.3127320708948939,0.9949781297567049
pctEmployProfServ,161,0.18164757889641026,0.4133777815393623,0.9949781297567049
pctFemDivorc,161,1.0213155019041462,2.014530390055395,0.9949781297567049
pctFgnImmig-10,161,-0.4611244355102998,0.2541374561965038,0.9949781297567049
pctFgnImmig-3,161,-0.28825804240797903,0.3078024101212049,0.9949781297567049
pctFgnImmig-5,161,0.03246488149520932,0.362552481153287,0.9949781297567049
pctFgnImmig-8,161,0.3636492306228636,0.3623162132976022,0.9949781297567049
pctForeignBorn,161,0.35597824860234795,0.811383526524509,0.9949781297567049
pctHisp,161,0.249748705099045,0.4117021299398128,0.9949781297567049
pctHousOccup,161,0.14926948293467923,0.3714150587349491,0.9949781297567049
pctHousOwnerOccup,161,-0.011870798284565165,0.7885574366075971,0.9949781297567049
pctHousWOphone,161,-1.101486914696335,0.842378994096719,0.9949781297567049
