Feature,number of features selected,Coefficient,StdErr,R2
const,161,570.8443014183188,37.15569701594686,0.9949781297567049
pop,161,0.0003853037920518872,0.0002759586557282122,0.9949781297567049
NAperCap,161,9.443356925468711e-06,7.109573532852142e-05,0.9949781297567049
State_AR,161,-4.869405112429774,37.08194733261308,0.9949781297567049
State_AZ,161,-16.20021791894816,36.87725464467209,0.9949781297567049
State_CA,161,-13.859245910356861,35.78549443506968,0.9949781297567049
State_CO,161,-13.299344583955659,36.036024038666596,0.9949781297567049
State_CT,161,-4.640461588065165,35.05978194428519,0.9949781297567049
State_DC,161,-69.19725376088718,86.88211338642674,0.9949781297567049
State_DE,161,-13.823251489437645,57.27302320837294,0.9949781297567049
State_FL,161,-0.124038065796924,35.94257060246622,0.9949781297567049
State_GA,161,-0.597973701508721,36.66850100324297,0.9949781297567049
State_ID,161,-11.792802731321046,39.27606714018203,0.9949781297567049
State_IN,161,-6.6779280949336055,35.76844745068976,0.9949781297567049
State_KS,161,43.8523797434177,59.61908095757744,0.9949781297567049
State_KY,161,-3.7933614561632814,36.990540243868075,0.9949781297567049
State_LA,161,8.01430319065814,37.482313693883164,0.9949781297567049
State_MA,161,-7.944855932634312,36.1985532842795,0.9949781297567049
State_MD,161,-5.166810888123223,37.69468940804851,0.9949781297567049
State_ME,161,-18.902601527449633,36.79658455015019,0.9949781297567049
State_MO,161,-7.099527278547612,36.028531146619734,0.9949781297567049
State_MS,161,-11.069856798816772,38.06119119561952,0.9949781297567049
State_NC,161,-6.347957189784765,37.13785577770383,0.9949781297567049
State_ND,161,-11.559748633887693,39.39095387857405,0.9949781297567049
State_NH,161,-17.003091271869295,36.23130934006718,0.9949781297567049
State_NJ,161,-8.559817740349047,35.19794385279119,0.9949781297567049
State_NM,161,-13.99461217642181,38.39887141075251,0.9949781297567049
State_NV,161,-15.742075346046931,40.83427032604674,0.9949781297567049
State_OH,161,-9.774610868504823,35.59305593546863,0.9949781297567049
State_OK,161,-6.028973314764443,36.11147724277348,0.9949781297567049
State_OR,161,-19.041178588237585,35.663806736930525,0.9949781297567049
State_PA,161,-9.036709728639778,35.5838209742317,0.9949781297567049
State_RI,161,-1.143366569284069,36.63236448281928,0.9949781297567049
State_SC,161,1.7523152128483162,37.45819135878198,0.9949781297567049
State_SD,161,-9.178917529431374,39.04626270108282,0.9949781297567049
State_TN,161,-2.4126374448898105,36.970538461861636,0.9949781297567049
State_TX,161,-15.331497315837936,35.72311040495321,0.9949781297567049
State_UT,161,-12.631215779071681,38.4678058754884,0.9949781297567049
State_VA,161,-13.52688988459306,36.28714483383596,0.9949781297567049
State_VT,161,-10.814147311779493,41.86975825820388,0.9949781297567049
State_WA,161,-17.93084202089898,35.53248154769854,0.9949781297567049
State_WI,161,-10.73346435687884,35.03065160062747,0.9949781297567049
