Feature,number of features selected,Coefficient,StdErr,R2
const,73,0.1545985970037321,0.010299986804538409,0.4888256783990452
population,73,0.5674893058642987,0.04795554925081093,0.4888256783990452
AsianPerCap,73,-0.010028344326791205,0.030061005467296203,0.4888256783990452
HousVacant,73,-0.1814517566404916,0.05343085336953171,0.4888256783990452
LandArea,73,0.060971360914486024,0.05904482516469768,0.4888256783990452
LemasPctOfficDrugUn,73,0.1253592028370122,0.025639661008075097,0.4888256783990452
MalePctDivorce,73,0.20514447586079854,0.08618617557807115,0.4888256783990452
MedNumBR,73,-0.06063529509622996,0.03938067401085183,0.4888256783990452
NumInShelters,73,-0.011459738168578431,0.06399031085754611,0.4888256783990452
OwnOccHiQuart,73,-0.05060176882047542,0.03198140267206369,0.4888256783990452
PctBSorMore,73,-0.04621522015896722,0.04165988241817903,0.4888256783990452
PctBornSameState,73,0.1956455849669295,0.1033827221727854,0.4888256783990452
PctEmplProfServ,73,-0.015465060480464697,0.03672366572560355,0.4888256783990452
PctForeignBorn,73,0.0765801007386716,0.042582741264314355,0.4888256783990452
PctIlleg,73,0.27552639552068653,0.03365798021507982,0.4888256783990452
PctImmigRec5,73,-0.06219300612354026,0.04750333510265872,0.4888256783990452
PctImmigRecent,73,0.052401440001592824,0.03717455053314363,0.4888256783990452
PctLargHouseFam,73,0.13566292149167494,0.0558562367529367,0.4888256783990452
PctLess9thGrade,73,-0.07872916584661419,0.035970842279722,0.4888256783990452
PctPersDenseHous,73,0.06483356732352819,0.04400963623042666,0.4888256783990452
PctPopUnderPov,73,-0.1387162773725138,0.04050136130375903,0.4888256783990452
PctRecImmig10,73,0.0424334116884903,0.07657133483656649,0.4888256783990452
PctRecImmig8,73,0.006466522999784739,0.06998164951755285,0.4888256783990452
PctUnemployed,73,0.09193128642077363,0.038503545994393734,0.4888256783990452
PctUsePubTrans,73,0.011151074418490864,0.03081061964957583,0.4888256783990452
PctVacantBoarded,73,0.10102265382645195,0.0299651591448974,0.4888256783990452
PctYoungKids2Par,73,-0.08986843439604951,0.06121982249295559,0.4888256783990452
PersPerOccupHous,73,-0.09084160077681883,0.08800055516635341,0.4888256783990452
PersPerOwnOccHous,73,-0.006923022860448463,0.07929978174815303,0.4888256783990452
PopDens,73,0.16992435781410137,0.0356658925323927,0.4888256783990452
RentHighQ,73,-0.0705414958210012,0.025289572169147078,0.4888256783990452
agePct12t29,73,-0.047490137432516656,0.07018238818096123,0.4888256783990452
agePct16t24,73,0.008821751007154805,0.06691038455881934,0.4888256783990452
agePct65up,73,-0.05432792484042404,0.04176518503113393,0.4888256783990452
householdsize,73,-0.024484891152532638,0.04728785359399065,0.4888256783990452
indianPerCap,73,-0.05762866067233296,0.038419428145922405,0.4888256783990452
medFamInc,73,0.07632222689547911,0.047987925599406574,0.4888256783990452
pctUrban,73,0.0027153716512100094,0.008820254439658498,0.4888256783990452
pctWFarmSelf,73,-0.0411083387269433,0.028300685517222333,0.4888256783990452
pctWPubAsst,73,0.16696352849667787,0.03664011783566728,0.4888256783990452
pctWRetire,73,-0.0787106497320185,0.047028721658126535,0.4888256783990452
racePctAsian,73,-0.09255201199444404,0.027785896401628454,0.4888256783990452
racePctWhite,73,-0.060301082504115734,0.05000269715793519,0.4888256783990452
racepctblack,73,0.1713521978273895,0.02923937996251603,0.4888256783990452
state_abbr_AL,73,0.16164861207523568,0.027955864087592038,0.4888256783990452
state_abbr_AR,73,0.08758726271907118,0.03540705065110703,0.4888256783990452
state_abbr_CA,73,0.11184888972053086,0.01562503836498723,0.4888256783990452
state_abbr_CO,73,0.006499447177080058,0.03531531397548911,0.4888256783990452
state_abbr_CT,73,-0.07320678703089982,0.02262717401135239,0.4888256783990452
state_abbr_FL,73,0.26152309013574976,0.021863386165419895,0.4888256783990452
state_abbr_GA,73,0.11854421098906318,0.030170097275127424,0.4888256783990452
state_abbr_KY,73,0.10972533029127095,0.034761627477878414,0.4888256783990452
state_abbr_LA,73,0.21327479963312587,0.03928809946344123,0.4888256783990452
state_abbr_MD,73,0.2021213517394116,0.05036956479796734,0.4888256783990452
state_abbr_ME,73,-0.09884742001154978,0.042339514363525205,0.4888256783990452
state_abbr_MO,73,0.0013670854679592732,0.027961012903252112,0.4888256783990452
state_abbr_NC,73,0.21080137578340177,0.026859406185302692,0.4888256783990452
state_abbr_ND,73,-0.1158350584625779,0.06298650099547792,0.4888256783990452
state_abbr_NH,73,-0.08832063729085281,0.038329675175121834,0.4888256783990452
state_abbr_NJ,73,-0.04869206117700838,0.015331635478705448,0.4888256783990452
state_abbr_NM,73,0.137240060637519,0.05474031859749198,0.4888256783990452
state_abbr_NY,73,0.032086171293115265,0.02707940680494095,0.4888256783990452
state_abbr_OH,73,-0.024434140902739283,0.018831849848669504,0.4888256783990452
state_abbr_OR,73,-0.04819773766998325,0.03190848663378878,0.4888256783990452
state_abbr_PA,73,-0.05959526890083899,0.019453420007567217,0.4888256783990452
state_abbr_RI,73,-0.04622709208737078,0.034639132333374616,0.4888256783990452
state_abbr_SC,73,0.29797169820182445,0.03360026280664406,0.4888256783990452
state_abbr_TN,73,0.10744297610368893,0.03035926164464392,0.4888256783990452
state_abbr_TX,73,0.06407610253120484,0.016831500772659356,0.4888256783990452
state_abbr_UT,73,-0.10098864384393574,0.0404911305659495,0.4888256783990452
state_abbr_VT,73,-0.12059278343375157,0.08699309067034966,0.4888256783990452
state_abbr_WA,73,0.0344421198046974,0.028675641966777122,0.4888256783990452
state_abbr_WI,73,-0.10637885630120936,0.024040848004988468,0.4888256783990452
